x1,id_orig,country,comm_name,sci_name,id_level,species_cat,species_cat_name,region_fao,dbase,catch_share,policy,scenario,year,catch,biomass,profits,bv_bmsy,fv_fmsy,msy,price,g,k,c,phi,region_fao_chr,n_regions,region_fao_split,iso3
3828,13375-FAO-51-57,South Africa,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",51,FAO,0,Historic,Historic,2012,6,253.694,15679.636,1.516,0.392,10.102,3326.246,0.06,86403.388,556199.457,0.188,51,1,51,ZAF
3829,14015-FAO-27-57,Spain,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",27,FAO,0,Historic,Historic,2012,6789,287054.575,17741507.7,1.516,0.392,11430.029,3326.246,0.06,86403.388,629339685.2,0.188,27,1,27,ESP
3830,14018-FAO-37-57,Spain,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",37,FAO,0,Historic,Historic,2012,3447,145747.108,9007950.663,1.516,0.392,5803.404,3326.246,0.06,86403.388,319536587.8,0.188,37,1,37,ESP
3831,14772-FAO-61-57,Taiwan Province of China,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",61,FAO,0,Historic,Historic,2012,53,2240.962,138503.448,1.516,0.392,89.231,3326.246,0.06,86403.388,4913095.2,0.188,61,1,61,TWN
3832,14926-FAO-51-57,United Republic of Tanzania,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",51,FAO,0,Historic,Historic,2012,1251,52895.165,3269204.026,1.516,0.392,2106.196,3326.246,0.06,86403.388,115967586.7,0.188,51,1,51,TZA
3833,15050-FAO-57-57,Thailand,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",57,FAO,0,Historic,Historic,2012,2149,90864.675,5615922.824,1.516,0.392,3618.078,3326.246,0.06,86403.388,199212105.4,0.188,57,1,57,THA
3834,15051-FAO-71-57,Thailand,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,5459,230819.108,14265855.14,1.516,0.392,9190.828,3326.246,0.06,86403.388,506048805.6,0.188,71,1,71,THA
3835,1635-FAO-67-57,Canada,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",67,FAO,0,Historic,Historic,2012,23,972.493,60105.27,1.516,0.392,38.723,3326.246,0.06,86403.388,2132097.917,0.188,67,1,67,CAN
3836,16536-FAO-27-57,United Kingdom,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",27,FAO,0,Historic,Historic,2012,462,19534.425,1207331.943,1.516,0.392,777.828,3326.246,0.06,86403.388,42827358.16,0.188,27,1,27,GBR
3837,17036-FAO-31-57,USA,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",31,FAO,0,Historic,Historic,2012,30,1268.469,78398.178,1.516,0.392,50.508,3326.246,0.06,86403.388,2780997.283,0.188,31,1,31,USA
3838,17037-FAO-77-57,USA,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",77,FAO,0,Historic,Historic,2012,13,549.67,33972.544,1.516,0.392,21.887,3326.246,0.06,86403.388,1205098.823,0.188,77,1,77,USA
3839,17038-FAO-67-57,USA,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",67,FAO,0,Historic,Historic,2012,308,13022.95,804887.962,1.516,0.392,518.552,3326.246,0.06,86403.388,28551572.11,0.188,67,1,67,USA
3840,17558-FAO-31-57,Venezuela,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",31,FAO,0,Historic,Historic,2012,295,12473.28,770915.418,1.516,0.392,496.665,3326.246,0.06,86403.388,27346473.28,0.188,31,1,31,VEN
3841,17604-FAO-71-57,Wallis and Futuna Is.,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,2,84.565,5226.545,1.516,0.392,3.367,3326.246,0.06,86403.388,185399.819,0.188,71,1,71,WLF
3842,17635-FAO-51-57,Yemen,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",51,FAO,0,Historic,Historic,2012,6,253.694,15679.636,1.516,0.392,10.102,3326.246,0.06,86403.388,556199.457,0.188,51,1,51,YEM
3843,1848-FAO-87-57,Chile,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",87,FAO,0,Historic,Historic,2012,1220,51584.413,3188192.576,1.516,0.392,2054.004,3326.246,0.06,86403.388,113093889.5,0.188,87,1,87,CHL
3844,2049-FAO-61-57,China,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",61,FAO,0,Historic,Historic,2012,124117,5247952.962,324351555.7,1.516,0.392,208964.636,3326.246,0.06,86403.388,11505634660,0.188,61,1,61,CHN
3845,210-FAO-47-57,Angola,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",47,FAO,0,Historic,Historic,2012,414,17504.875,1081894.858,1.516,0.392,697.015,3326.246,0.06,86403.388,38377762.51,0.188,47,1,47,AGO
3846,2403-FAO-77-57,Cook Islands,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",77,FAO,0,Historic,Historic,2012,30,1268.469,78398.178,1.516,0.392,50.508,3326.246,0.06,86403.388,2780997.283,0.188,77,1,77,COK
3847,2450-FAO-77-57,Costa Rica,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",77,FAO,0,Historic,Historic,2012,110,4651.054,287459.986,1.516,0.392,185.197,3326.246,0.06,86403.388,10196990.04,0.188,77,1,77,CRI
3848,2806-FAO-37-57,Cyprus,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",37,FAO,0,Historic,Historic,2012,41,1733.575,107144.177,1.516,0.392,69.028,3326.246,0.06,86403.388,3800696.287,0.188,37,1,37,CYP
3849,3716-FAO-71-57,Fiji,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,85,3593.996,222128.171,1.516,0.392,143.107,3326.246,0.06,86403.388,7879492.302,0.188,71,1,71,FJI
3850,4053-FAO-27-57,France,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",27,FAO,0,Historic,Historic,2012,152,6426.91,397217.436,1.516,0.392,255.909,3326.246,0.06,86403.388,14090386.23,0.188,27,1,27,FRA
3851,4365-FAO-34-57,Gambia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",34,FAO,0,Historic,Historic,2012,18,761.082,47038.907,1.516,0.392,30.305,3326.246,0.06,86403.388,1668598.37,0.188,34,1,34,GMB
3852,4840-FAO-34-57,Ghana,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",34,FAO,0,Historic,Historic,2012,28,1183.905,73171.633,1.516,0.392,47.141,3326.246,0.06,86403.388,2595597.464,0.188,34,1,34,GHA
3853,4955-FAO-34-57,Greece,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",34,FAO,0,Historic,Historic,2012,300,12684.692,783981.781,1.516,0.392,505.083,3326.246,0.06,86403.388,27809972.83,0.188,34,1,34,GRC
3854,4956-FAO-37-57,Greece,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",37,FAO,0,Historic,Historic,2012,540,22832.445,1411167.206,1.516,0.392,909.149,3326.246,0.06,86403.388,50057951.1,0.188,37,1,37,GRC
3855,5124-FAO-71-57,Guam,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,4,169.129,10453.09,1.516,0.392,6.734,3326.246,0.06,86403.388,370799.638,0.188,71,1,71,GUM
3856,5707-FAO-57-57,Indonesia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",57,FAO,0,Historic,Historic,2012,2637,111498.441,6891199.854,1.516,0.392,4439.68,3326.246,0.06,86403.388,244449661.2,0.188,57,1,57,IDN
3857,5708-FAO-71-57,Indonesia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,6031,255004.587,15760647.07,1.516,0.392,10153.853,3326.246,0.06,86403.388,559073153.8,0.188,71,1,71,IDN
3858,572-FAO-57-57,Australia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",57,FAO,0,Historic,Historic,2012,380,16067.276,993043.589,1.516,0.392,639.772,3326.246,0.06,86403.388,35225965.59,0.188,57,1,57,AUS
3859,573-FAO-81-57,Australia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",81,FAO,0,Historic,Historic,2012,99,4185.948,258713.988,1.516,0.392,166.677,3326.246,0.06,86403.388,9177291.034,0.188,81,1,81,AUS
3860,5996-FAO-27-57,Ireland,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",27,FAO,0,Historic,Historic,2012,5,211.412,13066.363,1.516,0.392,8.418,3326.246,0.06,86403.388,463499.547,0.188,27,1,27,IRL
3861,6833-FAO-61-57,Japan,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",61,FAO,0,Historic,Historic,2012,33640,1422376.771,87910490.37,1.516,0.392,56636.644,3326.246,0.06,86403.388,3118424953,0.188,61,1,61,JPN
3862,7090-FAO-51-57,Kenya,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",51,FAO,0,Historic,Historic,2012,394,16659.229,1029629.406,1.516,0.392,663.342,3326.246,0.06,86403.388,36523764.32,0.188,51,1,51,KEN
3863,7119-FAO-71-57,Kiribati,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,1,42.282,2613.273,1.516,0.392,1.684,3326.246,0.06,86403.388,92699.909,0.188,71,1,71,KIR
3864,7515-FAO-34-57,Republic of Korea,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",34,FAO,0,Historic,Historic,2012,145,6130.934,378924.527,1.516,0.392,244.123,3326.246,0.06,86403.388,13441486.87,0.188,34,1,34,KOR
3865,7523-FAO-61-57,Republic of Korea,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",61,FAO,0,Historic,Historic,2012,19294,815794.81,50420481.6,1.516,0.392,32483.573,3326.246,0.06,86403.388,1788552053,0.188,61,1,61,KOR
3866,7526-FAO-71-57,Republic of Korea,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,1,42.282,2613.273,1.516,0.392,1.684,3326.246,0.06,86403.388,92699.909,0.188,71,1,71,KOR
3867,8019-FAO-34-57,Liberia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",34,FAO,0,Historic,Historic,2012,15,634.235,39199.089,1.516,0.392,25.254,3326.246,0.06,86403.388,1390498.642,0.188,34,1,34,LBR
3868,8450-FAO-57-57,Malaysia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",57,FAO,0,Historic,Historic,2012,1115,47144.771,2913798.952,1.516,0.392,1877.225,3326.246,0.06,86403.388,103360399,0.188,57,1,57,MYS
3869,8451-FAO-71-57,Malaysia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,918,38815.157,2398984.25,1.516,0.392,1545.554,3326.246,0.06,86403.388,85098516.86,0.188,71,1,71,MYS
3870,8600-FAO-37-57,Malta,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",37,FAO,0,Historic,Historic,2012,47,1987.268,122823.812,1.516,0.392,79.13,3326.246,0.06,86403.388,4356895.744,0.188,37,1,37,MLT
3871,862-FAO-27-57,Belgium,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",27,FAO,0,Historic,Historic,2012,128,5412.135,334498.893,1.516,0.392,215.502,3326.246,0.06,86403.388,11865588.41,0.188,27,1,27,BEL
3872,8717-FAO-34-57,Mauritania,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",34,FAO,0,Historic,Historic,2012,25227,1066655.731,65925027.96,1.516,0.392,42472.432,3326.246,0.06,86403.388,2338540615,0.188,34,1,34,MRT
3873,8770-FAO-51-57,Mauritius,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",51,FAO,0,Historic,Historic,2012,632,26722.417,1651588.285,1.516,0.392,1064.042,3326.246,0.06,86403.388,58586342.76,0.188,51,1,51,MUS
3874,8919-FAO-77-57,Mexico,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",77,FAO,0,Historic,Historic,2012,1411,59660.334,3687327.643,1.516,0.392,2375.574,3326.246,0.06,86403.388,130799572.2,0.188,77,1,77,MEX
3875,9004-FAO-71-57,Micronesia,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,20,845.646,52265.452,1.516,0.392,33.672,3326.246,0.06,86403.388,1853998.189,0.188,71,1,71,FSM
3876,9125-FAO-34-57,Morocco,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",34,FAO,0,Historic,Historic,2012,18379,777106.5,48029337.17,1.516,0.392,30943.07,3326.246,0.06,86403.388,1703731636,0.188,34,1,34,MAR
3877,9126-FAO-37-57,Morocco,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",37,FAO,0,Historic,Historic,2012,32,1353.034,83624.723,1.516,0.392,53.876,3326.246,0.06,86403.388,2966397.102,0.188,37,1,37,MAR
3878,9623-FAO-81-57,New Zealand,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",81,FAO,0,Historic,Historic,2012,107,4524.207,279620.169,1.516,0.392,180.146,3326.246,0.06,86403.388,9918890.31,0.188,81,1,81,NZL
3879,9743-FAO-77-57,Nicaragua,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",77,FAO,0,Historic,Historic,2012,19,803.364,49652.179,1.516,0.392,31.989,3326.246,0.06,86403.388,1761298.279,0.188,77,1,77,NIC
3880,9844-FAO-71-57,Northern Mariana Is.,"Octopuses, etc. nei",Octopodidae,Neis,57,"Squids, cuttlefishes, octopuses",71,FAO,0,Historic,Historic,2012,1,42.282,2613.273,1.516,0.392,1.684,3326.246,0.06,86403.388,92699.909,0.188,71,1,71,MNP
3881,10507-FAO-87-34,Peru,Warehou nei,Seriolella spp,Neis,34,Miscellaneous demersal fishes,87,FAO,0,Historic,Historic,2012,1105,20739.494,720123.607,0.624,0.764,2319.116,1793.27,0.07,76162.099,57060176.16,0.188,87,1,87,PER
3882,1903-FAO-87-34,Chile,Warehou nei,Seriolella spp,Neis,34,Miscellaneous demersal fishes,87,FAO,0,Historic,Historic,2012,2834,53190.703,1846905.25,0.624,0.764,5947.85,1793.27,0.07,76162.099,146342569.5,0.188,87,1,87,CHL
3883,10515-FAO-71-56,Philippines,Anadara clams nei,Anadara spp,Neis,56,"Clams, cockles, arkshells",71,FAO,0,Historic,Historic,2012,1,70.413,1616.189,1.767,0.253,2.237,1926.884,0.056,208352.284,78394.473,0.188,71,1,71,PHL
3884,3687-FAO-71-56,Fiji,Anadara clams nei,Anadara spp,Neis,56,"Clams, cockles, arkshells",71,FAO,0,Historic,Historic,2012,300,21123.991,484856.681,1.767,0.253,671.075,1926.884,0.056,208352.284,23518341.95,0.188,71,1,71,FJI
3885,10548-FAO-71-34,Philippines,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,71,FAO,0,Historic,Historic,2012,2841,83993.539,383946.542,0.592,2.539,1889.912,3484.483,0.013,9108.536,777029023.1,0.188,71,1,71,PHL
3886,12518-FAO-47-34,Saint Helena,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,47,FAO,0,Historic,Historic,2012,4,118.259,540.579,0.592,2.539,2.661,3484.483,0.013,9108.536,1094021.856,0.188,47,1,47,SHN
3887,12872-FAO-34-34,Senegal,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,34,FAO,0,Historic,Historic,2012,139,4109.504,18785.135,0.592,2.539,92.467,3484.483,0.013,9108.536,38017259.49,0.188,34,1,34,SEN
3888,2305-FAO-34-34,Democratic Republic of the Congo,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,34,FAO,0,Historic,Historic,2012,120,3547.774,16217.383,0.592,2.539,79.827,3484.483,0.013,9108.536,32820655.67,0.188,34,1,34,COD
3889,2336-FAO-34-34,Congo,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,34,FAO,0,Historic,Historic,2012,255,7539.019,34461.939,0.592,2.539,169.633,3484.483,0.013,9108.536,69743893.31,0.188,34,1,34,COG
3890,2865-FAO-34-34,Ivory Coast,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,34,FAO,0,Historic,Historic,2012,12,354.777,1621.738,0.592,2.539,7.983,3484.483,0.013,9108.536,3282065.567,0.188,34,1,34,CIV
3891,6620-FAO-61-34,Japan,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,61,FAO,0,Historic,Historic,2012,4609,136264.07,622882.652,0.592,2.539,3066.035,3484.483,0.013,9108.536,1260586683,0.188,61,1,61,JPN
3892,7289-FAO-71-34,Republic of Korea,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,71,FAO,0,Historic,Historic,2012,22,650.425,2973.187,0.592,2.539,14.635,3484.483,0.013,9108.536,6017120.207,0.188,71,1,71,KOR
3893,7993-FAO-34-34,Liberia,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,34,FAO,0,Historic,Historic,2012,50,1478.239,6757.243,0.592,2.539,33.261,3484.483,0.013,9108.536,13675273.2,0.188,34,1,34,LBR
3894,9558-FAO-81-34,New Zealand,"Conger eels, etc. nei",Congridae,Neis,34,Miscellaneous demersal fishes,81,FAO,0,Historic,Historic,2012,155,4582.541,20947.453,0.592,2.539,103.11,3484.483,0.013,9108.536,42393346.91,0.188,81,1,81,NZL
3895,10558-FAO-71-33,Philippines,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,71,FAO,0,Historic,Historic,2012,28088,146763.704,4156898.183,0.63,1.812,24607.079,805.986,0.106,8763.426,158586992.8,0.188,71,1,71,PHL
3896,11686-FAO-31-33,Puerto Rico,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,31,FAO,0,Historic,Historic,2012,1,5.225,147.996,0.63,1.812,0.876,805.986,0.106,8763.426,5646.076,0.188,31,1,31,PRI
3897,11732-FAO-51-33,Qatar,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,51,FAO,0,Historic,Historic,2012,12,62.702,1775.946,0.63,1.812,10.513,805.986,0.106,8763.426,67752.916,0.188,51,1,51,QAT
3898,1191-FAO-41-33,Brazil,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,41,FAO,0,Historic,Historic,2012,1549,8093.74,229245.061,0.63,1.812,1357.034,805.986,0.106,8763.426,8745772.283,0.188,41,1,41,BRA
3899,12537-FAO-31-33,Saint Kitts and Nevis,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,31,FAO,0,Historic,Historic,2012,1,5.225,147.996,0.63,1.812,0.876,805.986,0.106,8763.426,5646.076,0.188,31,1,31,KNA
3900,16274-FAO-51-33,United Arab Emirates,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,51,FAO,0,Historic,Historic,2012,130,679.268,19239.418,0.63,1.812,113.889,805.986,0.106,8763.426,733989.927,0.188,51,1,51,ARE
3901,16909-FAO-31-33,USA,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,31,FAO,0,Historic,Historic,2012,11,57.477,1627.951,0.63,1.812,9.637,805.986,0.106,8763.426,62106.84,0.188,31,1,31,USA
3902,16910-FAO-77-33,USA,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,77,FAO,0,Historic,Historic,2012,21,109.728,3107.906,0.63,1.812,18.397,805.986,0.106,8763.426,118567.604,0.188,77,1,77,USA
3903,17690-FAO-51-33,Zanzibar,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,51,FAO,0,Historic,Historic,2012,2486,12989.696,367916.864,0.63,1.812,2177.912,805.986,0.106,8763.426,14036145.83,0.188,51,1,51,TZA
3904,3057-FAO-31-33,Dominican Republic,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,31,FAO,0,Historic,Historic,2012,88,459.812,13023.606,0.63,1.812,77.094,805.986,0.106,8763.426,496854.72,0.188,31,1,31,DOM
3905,3216-FAO-51-33,Egypt,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,51,FAO,0,Historic,Historic,2012,1267,6620.251,187510.325,0.63,1.812,1109.982,805.986,0.106,8763.426,7153578.749,0.188,51,1,51,EGY
3906,746-FAO-51-33,Bahrain,"Goatfishes, red mullets nei",Mullidae,Neis,33,Miscellaneous coastal fishes,51,FAO,0,Historic,Historic,2012,5,26.126,739.978,0.63,1.812,4.38,805.986,0.106,8763.426,28230.382,0.188,51,1,51,BHR
3907,10559-FAO-71-33,Philippines,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,71,FAO,0,Historic,Historic,2012,10888,100294.179,-3566401.007,0.481,2.513,9001.768,1833.536,0.043,1004.833,421936164.1,0.188,71,1,71,PHL
3908,10751-FAO-27-33,Poland,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,27,FAO,0,Historic,Historic,2012,1,9.211,-327.553,0.481,2.513,0.827,1833.536,0.043,1004.833,38752.403,0.188,27,1,27,POL
3909,11840-FAO-37-33,Romania,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,17,156.595,-5568.407,0.481,2.513,14.055,1833.536,0.043,1004.833,658790.851,0.188,37,1,37,ROU
3910,12144-FAO-37-33,Russian Federation,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,4145,38181.427,-1357708.686,0.481,2.513,3426.922,1833.536,0.043,1004.833,160628710.5,0.188,37,1,37,RUS
3911,12145-FAO-61-33,Russian Federation,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,61,FAO,0,Historic,Historic,2012,24796,228406.912,-8122013.167,0.481,2.513,20500.352,1833.536,0.043,1004.833,960904585.4,0.188,61,1,61,RUS
3912,13817-FAO-27-33,Spain,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,27,FAO,0,Historic,Historic,2012,1,9.211,-327.553,0.481,2.513,0.827,1833.536,0.043,1004.833,38752.403,0.188,27,1,27,ESP
3913,13818-FAO-37-33,Spain,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,60,552.687,-19653.202,0.481,2.513,49.606,1833.536,0.043,1004.833,2325144.181,0.188,37,1,37,ESP
3914,1383-FAO-37-33,Bulgaria,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,90,829.03,-29479.803,0.481,2.513,74.408,1833.536,0.043,1004.833,3487716.272,0.188,37,1,37,BGR
3915,15368-FAO-37-33,Turkey,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,148,1363.293,-48477.898,0.481,2.513,122.361,1833.536,0.043,1004.833,5735355.648,0.188,37,1,37,TUR
3916,15565-FAO-37-33,Ukraine,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,9444,86992.857,-3093413.952,0.481,2.513,7807.925,1833.536,0.043,1004.833,365977694.2,0.188,37,1,37,UKR
3917,3943-FAO-37-33,France,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,31,285.555,-10154.154,0.481,2.513,25.63,1833.536,0.043,1004.833,1201324.494,0.188,37,1,37,FRA
3918,6283-FAO-37-33,Italy,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,37,FAO,0,Historic,Historic,2012,412,3795.114,-134951.985,0.481,2.513,340.625,1833.536,0.043,1004.833,15965990.05,0.188,37,1,37,ITA
3919,7355-FAO-61-33,Republic of Korea,Gobies nei,Gobiidae,Neis,33,Miscellaneous coastal fishes,61,FAO,0,Historic,Historic,2012,1097,10104.952,-359326.038,0.481,2.513,906.956,1833.536,0.043,1004.833,42511386.12,0.188,61,1,61,KOR
3920,10561-FAO-71-33,Philippines,"Groupers, seabasses nei",Serranidae,Neis,33,Miscellaneous coastal fishes,71,FAO,0,Historic,Historic,2012,20251,143427.512,-6046309.048,0.571,3.412,10395.103,3357.21,0.041,9065.39,943339629.5,0.188,71,1,71,PHL
3921,11220-FAO-34-33,Portugal,"Groupers, seabasses nei",Serranidae,Neis,33,Miscellaneous coastal fishes,34,FAO,0,Historic,Historic,2012,13,92.072,-3881.389,0.571,3.412,6.673,3357.21,0.041,9065.39,605570.845,0.188,34,1,34,PRT
3922,11221-FAO-27-33,Portugal,"Groupers, seabasses nei",Serranidae,Neis,33,Miscellaneous coastal fishes,27,FAO,0,Historic,Historic,2012,33,233.722,-9852.758,0.571,3.412,16.939,3357.21,0.041,9065.39,1537218.299,0.188,27,1,27,PRT
